wnvpresent,predproba,longitude,latitude,year,month,date
1,0.5010295277498487,-87.667827,41.825902,2008.0,9.0,2008-09-02
1,0.5010295277498487,-87.667827,41.825902,2008.0,9.0,2008-09-02
1,0.5010295277498487,-87.667827,41.825902,2008.0,9.0,2008-09-02
1,0.5072893647541434,-87.53869300000002,41.659112,2008.0,9.0,2008-09-02
1,0.5037406741964359,-87.53869300000002,41.659112,2008.0,9.0,2008-09-02
1,0.5078397420247535,-87.53869300000002,41.659112,2008.0,9.0,2008-09-02
1,0.5037406741964359,-87.53869300000002,41.659112,2008.0,9.0,2008-09-02
1,0.5037406741964359,-87.53869300000002,41.659112,2008.0,9.0,2008-09-02
1,0.5037406741964359,-87.53869300000002,41.659112,2008.0,9.0,2008-09-02
1,0.5037406741964359,-87.53869300000002,41.659112,2008.0,9.0,2008-09-02
1,0.5032240219030865,-87.862995,41.99247800000001,2008.0,9.0,2008-09-02
1,0.5037744982150945,-87.862995,41.99247800000001,2008.0,9.0,2008-09-02
1,0.5055768646682443,-87.890615,41.974689,2008.0,9.0,2008-09-02
1,0.5055768646682443,-87.890615,41.974689,2008.0,9.0,2008-09-02
1,0.5055768646682443,-87.890615,41.974689,2008.0,9.0,2008-09-02
1,0.5055768646682443,-87.890615,41.974689,2008.0,9.0,2008-09-02
1,0.5055768646682443,-87.890615,41.974689,2008.0,9.0,2008-09-02
1,0.5055768646682443,-87.890615,41.974689,2008.0,9.0,2008-09-02
1,0.5020279475722079,-87.890615,41.974689,2008.0,9.0,2008-09-02
1,0.5020279475722079,-87.890615,41.974689,2008.0,9.0,2008-09-02
1,0.5020279475722079,-87.890615,41.974689,2008.0,9.0,2008-09-02
1,0.5020279475722079,-87.890615,41.974689,2008.0,9.0,2008-09-02
1,0.5061272925315387,-87.890615,41.974689,2008.0,9.0,2008-09-02
1,0.5061272925315387,-87.890615,41.974689,2008.0,9.0,2008-09-02
1,0.5061272925315387,-87.890615,41.974689,2008.0,9.0,2008-09-02
1,0.5061272925315387,-87.890615,41.974689,2008.0,9.0,2008-09-02
1,0.5020279475722079,-87.890615,41.974689,2008.0,9.0,2008-09-02
1,0.5020279475722079,-87.890615,41.974689,2008.0,9.0,2008-09-02
1,0.5020279475722079,-87.890615,41.974689,2008.0,9.0,2008-09-02
1,0.5020279475722079,-87.890615,41.974689,2008.0,9.0,2008-09-02
1,0.5147117788045138,-87.930995,41.957799,2008.0,9.0,2008-09-02
1,0.5054748063430529,-87.930995,41.957799,2008.0,9.0,2008-09-02
1,0.5054748063430529,-87.930995,41.957799,2008.0,9.0,2008-09-02
1,0.5054748063430529,-87.930995,41.957799,2008.0,9.0,2008-09-02
1,0.5054748063430529,-87.930995,41.957799,2008.0,9.0,2008-09-02
1,0.5054748063430529,-87.930995,41.957799,2008.0,9.0,2008-09-02
1,0.5036478818533539,-87.656929,41.690422999999996,2008.0,9.0,2008-09-02
1,0.5014654829033108,-87.656929,41.690422999999996,2008.0,9.0,2008-09-02
1,0.5055648978922035,-87.656929,41.690422999999996,2008.0,9.0,2008-09-02
1,0.5014654829033108,-87.656929,41.690422999999996,2008.0,9.0,2008-09-02
1,0.5014654829033108,-87.656929,41.690422999999996,2008.0,9.0,2008-09-02
1,0.5014654829033108,-87.656929,41.690422999999996,2008.0,9.0,2008-09-02
1,0.5014654829033108,-87.656929,41.690422999999996,2008.0,9.0,2008-09-02
1,0.5025621723505611,-87.651515,41.675876,2008.0,9.0,2008-09-02
1,0.5031126578975866,-87.651515,41.675876,2008.0,9.0,2008-09-02
1,0.5031854306064315,-87.54854,41.731929,2008.0,9.0,2008-09-02
1,0.5026001649292797,-87.54854,41.731929,2008.0,9.0,2008-09-02
1,0.5038085889058468,-87.54854,41.731929,2008.0,9.0,2008-09-02
1,0.5026001649292797,-87.54854,41.731929,2008.0,9.0,2008-09-02
1,0.5026001649292797,-87.54854,41.731929,2008.0,9.0,2008-09-02
1,0.5026001649292797,-87.54854,41.731929,2008.0,9.0,2008-09-02
1,0.5026001649292797,-87.54854,41.731929,2008.0,9.0,2008-09-02
1,0.5013620873940066,-87.56772600000002,41.738583,2008.0,9.0,2008-09-02
1,0.5059229264003243,-87.543762,41.646541,2008.0,9.0,2008-09-02
1,0.5037406741964359,-87.543762,41.646541,2008.0,9.0,2008-09-02
1,0.5078397420247535,-87.543762,41.646541,2008.0,9.0,2008-09-02
1,0.5037406741964359,-87.543762,41.646541,2008.0,9.0,2008-09-02
1,0.5037406741964359,-87.543762,41.646541,2008.0,9.0,2008-09-02
1,0.5037406741964359,-87.543762,41.646541,2008.0,9.0,2008-09-02
1,0.5037406741964359,-87.543762,41.646541,2008.0,9.0,2008-09-02
1,0.5083675810450173,-87.73089,41.95477,2008.0,9.0,2008-09-02
1,0.5048190758466786,-87.73089,41.95477,2008.0,9.0,2008-09-02
1,0.5089179198361696,-87.73089,41.95477,2008.0,9.0,2008-09-02
1,0.5048190758466786,-87.73089,41.95477,2008.0,9.0,2008-09-02
1,0.5048190758466786,-87.73089,41.95477,2008.0,9.0,2008-09-02
1,0.5048190758466786,-87.73089,41.95477,2008.0,9.0,2008-09-02
1,0.5048190758466786,-87.73089,41.95477,2008.0,9.0,2008-09-02
1,0.5094529876142486,-87.738416,41.933652,2008.0,9.0,2008-09-02
1,0.5094529876142486,-87.738416,41.933652,2008.0,9.0,2008-09-02
1,0.5072711420285916,-87.738416,41.933652,2008.0,9.0,2008-09-02
1,0.5113693351422676,-87.738416,41.933652,2008.0,9.0,2008-09-02
1,0.5072711420285916,-87.738416,41.933652,2008.0,9.0,2008-09-02
1,0.5072711420285916,-87.738416,41.933652,2008.0,9.0,2008-09-02
1,0.5072711420285916,-87.738416,41.933652,2008.0,9.0,2008-09-02
1,0.5072711420285916,-87.738416,41.933652,2008.0,9.0,2008-09-02
1,0.5101966240488972,-87.74134000000002,41.94828,2008.0,9.0,2008-09-02
1,0.5101966240488972,-87.74134000000002,41.94828,2008.0,9.0,2008-09-02
1,0.5101966240488972,-87.74134000000002,41.94828,2008.0,9.0,2008-09-02
1,0.5072711420285916,-87.74134000000002,41.94828,2008.0,9.0,2008-09-02
1,0.5113693351422676,-87.74134000000002,41.94828,2008.0,9.0,2008-09-02
1,0.5072711420285916,-87.74134000000002,41.94828,2008.0,9.0,2008-09-02
1,0.5072711420285916,-87.74134000000002,41.94828,2008.0,9.0,2008-09-02
1,0.5072711420285916,-87.74134000000002,41.94828,2008.0,9.0,2008-09-02
1,0.5072711420285916,-87.74134000000002,41.94828,2008.0,9.0,2008-09-02
1,0.5067294014909745,-87.746381,41.925197999999995,2008.0,9.0,2008-09-02
1,0.5061442132218293,-87.746381,41.925197999999995,2008.0,9.0,2008-09-02
1,0.5061442132218293,-87.746381,41.925197999999995,2008.0,9.0,2008-09-02
1,0.5061442132218293,-87.746381,41.925197999999995,2008.0,9.0,2008-09-02
1,0.5061442132218293,-87.746381,41.925197999999995,2008.0,9.0,2008-09-02
1,0.5061442132218293,-87.746381,41.925197999999995,2008.0,9.0,2008-09-02
1,0.5061442132218293,-87.746381,41.925197999999995,2008.0,9.0,2008-09-02
1,0.5115593859811559,-87.805059,41.973845000000004,2008.0,9.0,2008-09-02
1,0.5109743979039074,-87.805059,41.973845000000004,2008.0,9.0,2008-09-02
1,0.5150712344002892,-87.805059,41.973845000000004,2008.0,9.0,2008-09-02
1,0.5109743979039074,-87.805059,41.973845000000004,2008.0,9.0,2008-09-02
1,0.5109743979039074,-87.805059,41.973845000000004,2008.0,9.0,2008-09-02
1,0.5109743979039074,-87.805059,41.973845000000004,2008.0,9.0,2008-09-02
1,0.5109743979039074,-87.805059,41.973845000000004,2008.0,9.0,2008-09-02
1,0.5084296895790485,-87.731435,41.743402,2008.0,9.0,2008-09-02
1,0.5055038827915181,-87.731435,41.743402,2008.0,9.0,2008-09-02
1,0.5096025648445823,-87.731435,41.743402,2008.0,9.0,2008-09-02
1,0.5055038827915181,-87.731435,41.743402,2008.0,9.0,2008-09-02
1,0.5055038827915181,-87.731435,41.743402,2008.0,9.0,2008-09-02
1,0.5055038827915181,-87.731435,41.743402,2008.0,9.0,2008-09-02
1,0.5055038827915181,-87.731435,41.743402,2008.0,9.0,2008-09-02
1,0.5054109502864638,-87.60096300000002,41.728495,2008.0,9.0,2008-09-02
1,0.5048257263497838,-87.60096300000002,41.728495,2008.0,9.0,2008-09-02
1,0.5089245688405629,-87.60096300000002,41.728495,2008.0,9.0,2008-09-02
1,0.5048257263497838,-87.60096300000002,41.728495,2008.0,9.0,2008-09-02
1,0.5048257263497838,-87.60096300000002,41.728495,2008.0,9.0,2008-09-02
1,0.5048257263497838,-87.60096300000002,41.728495,2008.0,9.0,2008-09-02
1,0.5048257263497838,-87.60096300000002,41.728495,2008.0,9.0,2008-09-02
1,0.5034470228177892,-87.67145699999998,41.94722700000001,2008.0,9.0,2008-09-02
1,0.5039974955836906,-87.67145699999998,41.94722700000001,2008.0,9.0,2008-09-02
1,0.5038564453431589,-87.654234,41.793818,2008.0,9.0,2008-09-02
1,0.5016740560831509,-87.654234,41.793818,2008.0,9.0,2008-09-02
1,0.5057734463138817,-87.654234,41.793818,2008.0,9.0,2008-09-02
1,0.5016740560831509,-87.654234,41.793818,2008.0,9.0,2008-09-02
1,0.5016740560831509,-87.654234,41.793818,2008.0,9.0,2008-09-02
1,0.5016740560831509,-87.654234,41.793818,2008.0,9.0,2008-09-02
1,0.5016740560831509,-87.654234,41.793818,2008.0,9.0,2008-09-02
1,0.5066048149231215,-87.63981700000002,41.753411,2008.0,9.0,2008-09-02
1,0.5036787494630706,-87.63981700000002,41.753411,2008.0,9.0,2008-09-02
1,0.5077778289871789,-87.63981700000002,41.753411,2008.0,9.0,2008-09-02
1,0.5036787494630706,-87.63981700000002,41.753411,2008.0,9.0,2008-09-02
1,0.5036787494630706,-87.63981700000002,41.753411,2008.0,9.0,2008-09-02
1,0.5036787494630706,-87.63981700000002,41.753411,2008.0,9.0,2008-09-02
1,0.5036787494630706,-87.63981700000002,41.753411,2008.0,9.0,2008-09-02
1,0.5094529876142486,-87.756155,41.904194,2008.0,9.0,2008-09-02
1,0.5072711420285916,-87.756155,41.904194,2008.0,9.0,2008-09-02
1,0.5113693351422676,-87.756155,41.904194,2008.0,9.0,2008-09-02
1,0.5072711420285916,-87.756155,41.904194,2008.0,9.0,2008-09-02
1,0.5072711420285916,-87.756155,41.904194,2008.0,9.0,2008-09-02
1,0.5072711420285916,-87.756155,41.904194,2008.0,9.0,2008-09-02
1,0.5072711420285916,-87.756155,41.904194,2008.0,9.0,2008-09-02
1,0.5083675810450173,-87.72505699999998,41.951865999999995,2008.0,9.0,2008-09-02
1,0.5048190758466786,-87.72505699999998,41.951865999999995,2008.0,9.0,2008-09-02
1,0.5089179198361696,-87.72505699999998,41.951865999999995,2008.0,9.0,2008-09-02
1,0.5048190758466786,-87.72505699999998,41.951865999999995,2008.0,9.0,2008-09-02
1,0.5048190758466786,-87.72505699999998,41.951865999999995,2008.0,9.0,2008-09-02
1,0.5048190758466786,-87.72505699999998,41.951865999999995,2008.0,9.0,2008-09-02
1,0.5048190758466786,-87.72505699999998,41.951865999999995,2008.0,9.0,2008-09-02
1,0.5023596756029968,-87.742302,41.763733,2008.0,9.0,2008-09-02
1,0.5017744003373872,-87.742302,41.763733,2008.0,9.0,2008-09-02
1,0.5017744003373872,-87.742302,41.763733,2008.0,9.0,2008-09-02
1,0.5017744003373872,-87.742302,41.763733,2008.0,9.0,2008-09-02
1,0.5017744003373872,-87.742302,41.763733,2008.0,9.0,2008-09-02
1,0.5017744003373872,-87.742302,41.763733,2008.0,9.0,2008-09-02
1,0.5017744003373872,-87.742302,41.763733,2008.0,9.0,2008-09-02
1,0.5045472081044539,-87.666066,41.98728,2008.0,9.0,2008-09-02
1,0.5023648563614561,-87.666066,41.98728,2008.0,9.0,2008-09-02
1,0.5064641544060654,-87.666066,41.98728,2008.0,9.0,2008-09-02
1,0.5023648563614561,-87.666066,41.98728,2008.0,9.0,2008-09-02
1,0.5023648563614561,-87.666066,41.98728,2008.0,9.0,2008-09-02
1,0.5023648563614561,-87.666066,41.98728,2008.0,9.0,2008-09-02
1,0.5023648563614561,-87.666066,41.98728,2008.0,9.0,2008-09-02
1,0.5058645002805324,-87.66805500000002,41.912563,2008.0,9.0,2008-09-02
1,0.5052792876951493,-87.66805500000002,41.912563,2008.0,9.0,2008-09-02
1,0.5064875939814673,-87.66805500000002,41.912563,2008.0,9.0,2008-09-02
1,0.5052792876951493,-87.66805500000002,41.912563,2008.0,9.0,2008-09-02
1,0.5052792876951493,-87.66805500000002,41.912563,2008.0,9.0,2008-09-02
1,0.5052792876951493,-87.66805500000002,41.912563,2008.0,9.0,2008-09-02
1,0.5052792876951493,-87.66805500000002,41.912563,2008.0,9.0,2008-09-02
1,0.5156292172621606,-87.78197800000002,41.965571000000004,2008.0,9.0,2008-09-02
1,0.515044482674654,-87.78197800000002,41.965571000000004,2008.0,9.0,2008-09-02
1,0.515044482674654,-87.78197800000002,41.965571000000004,2008.0,9.0,2008-09-02
1,0.515044482674654,-87.78197800000002,41.965571000000004,2008.0,9.0,2008-09-02
1,0.515044482674654,-87.78197800000002,41.965571000000004,2008.0,9.0,2008-09-02
1,0.515044482674654,-87.78197800000002,41.965571000000004,2008.0,9.0,2008-09-02
1,0.515044482674654,-87.78197800000002,41.965571000000004,2008.0,9.0,2008-09-02
1,0.5131643337079579,-87.789234,41.951878,2008.0,9.0,2008-09-02
1,0.5125794363325621,-87.789234,41.951878,2008.0,9.0,2008-09-02
1,0.5137870698205873,-87.789234,41.951878,2008.0,9.0,2008-09-02
1,0.5125794363325621,-87.789234,41.951878,2008.0,9.0,2008-09-02
1,0.5125794363325621,-87.789234,41.951878,2008.0,9.0,2008-09-02
1,0.5125794363325621,-87.789234,41.951878,2008.0,9.0,2008-09-02
1,0.5125794363325621,-87.789234,41.951878,2008.0,9.0,2008-09-02
1,0.509195704671608,-87.761726,41.942285,2008.0,9.0,2008-09-02
1,0.5086106049764682,-87.761726,41.942285,2008.0,9.0,2008-09-02
1,0.5127083592972228,-87.761726,41.942285,2008.0,9.0,2008-09-02
1,0.5086106049764682,-87.761726,41.942285,2008.0,9.0,2008-09-02
1,0.5086106049764682,-87.761726,41.942285,2008.0,9.0,2008-09-02
1,0.5086106049764682,-87.761726,41.942285,2008.0,9.0,2008-09-02
1,0.5086106049764682,-87.761726,41.942285,2008.0,9.0,2008-09-02
1,0.5059832245225014,-87.627096,41.776428,2008.0,9.0,2008-09-02
1,0.5030570887573522,-87.627096,41.776428,2008.0,9.0,2008-09-02
1,0.5071562787283039,-87.627096,41.776428,2008.0,9.0,2008-09-02
1,0.5030570887573522,-87.627096,41.776428,2008.0,9.0,2008-09-02
1,0.5030570887573522,-87.627096,41.776428,2008.0,9.0,2008-09-02
1,0.5030570887573522,-87.627096,41.776428,2008.0,9.0,2008-09-02
1,0.5030570887573522,-87.627096,41.776428,2008.0,9.0,2008-09-02
1,0.5075682158075874,-87.770899,41.994679,2008.0,9.0,2008-09-02
1,0.5053861260442292,-87.770899,41.994679,2008.0,9.0,2008-09-02
1,0.5094848370378706,-87.770899,41.994679,2008.0,9.0,2008-09-02
1,0.5053861260442292,-87.770899,41.994679,2008.0,9.0,2008-09-02
1,0.5053861260442292,-87.770899,41.994679,2008.0,9.0,2008-09-02
1,0.5053861260442292,-87.770899,41.994679,2008.0,9.0,2008-09-02
1,0.5053861260442292,-87.770899,41.994679,2008.0,9.0,2008-09-02
1,0.5084019648243028,-87.69544300000004,41.738903,2008.0,9.0,2008-09-02
1,0.5062199754242022,-87.69544300000004,41.738903,2008.0,9.0,2008-09-02
1,0.5103184716980338,-87.69544300000004,41.738903,2008.0,9.0,2008-09-02
1,0.5062199754242022,-87.69544300000004,41.738903,2008.0,9.0,2008-09-02
1,0.5062199754242022,-87.69544300000004,41.738903,2008.0,9.0,2008-09-02
1,0.5062199754242022,-87.69544300000004,41.738903,2008.0,9.0,2008-09-02
1,0.5062199754242022,-87.69544300000004,41.738903,2008.0,9.0,2008-09-02
1,0.5063796493267444,-87.707394,41.753391,2008.0,9.0,2008-09-02
1,0.5041974374757623,-87.707394,41.753391,2008.0,9.0,2008-09-02
1,0.5082964151506878,-87.707394,41.753391,2008.0,9.0,2008-09-02
1,0.5041974374757623,-87.707394,41.753391,2008.0,9.0,2008-09-02
1,0.5041974374757623,-87.707394,41.753391,2008.0,9.0,2008-09-02
1,0.5041974374757623,-87.707394,41.753391,2008.0,9.0,2008-09-02
1,0.5041974374757623,-87.707394,41.753391,2008.0,9.0,2008-09-02
1,0.5006266254059947,-87.669539,41.71914,2008.0,9.0,2008-09-02
1,0.5006266254059947,-87.669539,41.71914,2008.0,9.0,2008-09-02
1,0.5006266254059947,-87.669539,41.71914,2008.0,9.0,2008-09-02
1,0.5006266254059947,-87.669539,41.71914,2008.0,9.0,2008-09-02
1,0.5006266254059947,-87.669539,41.71914,2008.0,9.0,2008-09-02
1,0.5006266254059947,-87.669539,41.71914,2008.0,9.0,2008-09-02
1,0.5006266254059947,-87.669539,41.71914,2008.0,9.0,2008-09-02
1,0.5072792250552229,-87.800991,41.95469,2008.0,9.0,2008-09-03
1,0.5050971033373518,-87.800991,41.95469,2008.0,9.0,2008-09-03
1,0.5091958834356045,-87.800991,41.95469,2008.0,9.0,2008-09-03
1,0.5050971033373518,-87.800991,41.95469,2008.0,9.0,2008-09-03
1,0.5050971033373518,-87.800991,41.95469,2008.0,9.0,2008-09-03
1,0.5050971033373518,-87.800991,41.95469,2008.0,9.0,2008-09-03
1,0.5050971033373518,-87.800991,41.95469,2008.0,9.0,2008-09-03
1,0.5008122909877832,-87.769279,41.994991,2008.0,9.0,2008-09-03
1,0.5027294456993892,-87.769279,41.994991,2008.0,9.0,2008-09-03
1,0.5022244914985413,-87.824812,41.974089,2008.0,9.0,2008-09-03
1,0.501639214967336,-87.824812,41.974089,2008.0,9.0,2008-09-03
1,0.5057386094330392,-87.824812,41.974089,2008.0,9.0,2008-09-03
1,0.501639214967336,-87.824812,41.974089,2008.0,9.0,2008-09-03
1,0.501639214967336,-87.824812,41.974089,2008.0,9.0,2008-09-03
1,0.501639214967336,-87.824812,41.974089,2008.0,9.0,2008-09-03
1,0.501639214967336,-87.824812,41.974089,2008.0,9.0,2008-09-03
1,0.5008570703661358,-87.694259,41.919343,2008.0,9.0,2008-09-03
1,0.5005163672421992,-87.676709,41.688324,2008.0,9.0,2008-09-03
1,0.5010668691375589,-87.676709,41.688324,2008.0,9.0,2008-09-03
1,0.5009202612087875,-87.666014,41.720848,2008.0,9.0,2008-09-03
1,0.5017978758702136,-87.677512,41.731922,2008.0,9.0,2008-09-03
1,0.5083361713479201,-87.795585,41.999128999999996,2008.0,9.0,2008-09-03
1,0.5077510375503188,-87.795585,41.999128999999996,2008.0,9.0,2008-09-03
1,0.5089591737175566,-87.795585,41.999128999999996,2008.0,9.0,2008-09-03
1,0.5077510375503188,-87.795585,41.999128999999996,2008.0,9.0,2008-09-03
1,0.5077510375503188,-87.795585,41.999128999999996,2008.0,9.0,2008-09-03
1,0.5077510375503188,-87.795585,41.999128999999996,2008.0,9.0,2008-09-03
1,0.5077510375503188,-87.795585,41.999128999999996,2008.0,9.0,2008-09-03
1,0.5009320597795515,-87.760886,41.907645,2008.0,9.0,2008-09-03
1,0.5028492111282008,-87.760886,41.907645,2008.0,9.0,2008-09-03
1,0.5012810820781571,-87.649642,41.732984,2008.0,9.0,2008-09-03
1,0.5023379930152624,-87.812827,41.98196400000001,2008.0,9.0,2008-09-03
1,0.5017527175408983,-87.812827,41.98196400000001,2008.0,9.0,2008-09-03
1,0.505852098063865,-87.812827,41.98196400000001,2008.0,9.0,2008-09-03
1,0.5017527175408983,-87.812827,41.98196400000001,2008.0,9.0,2008-09-03
1,0.5017527175408983,-87.812827,41.98196400000001,2008.0,9.0,2008-09-03
1,0.5017527175408983,-87.812827,41.98196400000001,2008.0,9.0,2008-09-03
1,0.5017527175408983,-87.812827,41.98196400000001,2008.0,9.0,2008-09-03
1,0.5073060954284587,-87.832763,41.944869,2008.0,9.0,2008-09-03
1,0.5037574074947841,-87.832763,41.944869,2008.0,9.0,2008-09-03
1,0.5078564721410874,-87.832763,41.944869,2008.0,9.0,2008-09-03
1,0.5037574074947841,-87.832763,41.944869,2008.0,9.0,2008-09-03
1,0.5037574074947841,-87.832763,41.944869,2008.0,9.0,2008-09-03
1,0.5037574074947841,-87.832763,41.944869,2008.0,9.0,2008-09-03
1,0.5037574074947841,-87.832763,41.944869,2008.0,9.0,2008-09-03
1,0.5039410319492023,-87.81150600000002,42.011601,2008.0,9.0,2008-09-03
1,0.5017586468356451,-87.81150600000002,42.011601,2008.0,9.0,2008-09-03
1,0.5058580266186424,-87.81150600000002,42.011601,2008.0,9.0,2008-09-03
1,0.5017586468356451,-87.81150600000002,42.011601,2008.0,9.0,2008-09-03
1,0.5017586468356451,-87.81150600000002,42.011601,2008.0,9.0,2008-09-03
1,0.5017586468356451,-87.81150600000002,42.011601,2008.0,9.0,2008-09-03
1,0.5017586468356451,-87.81150600000002,42.011601,2008.0,9.0,2008-09-03
1,0.5008444876586217,-87.750938,41.979243,2008.0,9.0,2008-09-03
1,0.5016759783886028,-87.763416,41.801497999999995,2008.0,9.0,2008-09-03
1,0.5028492111282008,-87.763416,41.801497999999995,2008.0,9.0,2008-09-03
1,0.5017346856165077,-87.701431,41.906638,2008.0,9.0,2008-09-03
1,0.5017346856165077,-87.666901,41.868077,2008.0,9.0,2008-09-03
1,0.5010196948916833,-87.72460799999998,41.662014,2008.0,9.0,2008-09-03
1,0.5015701944744391,-87.72460799999998,41.662014,2008.0,9.0,2008-09-03
1,0.5033113738713848,-87.776792,41.953067,2008.0,9.0,2008-09-03
1,0.5003948908063335,-87.702575,41.958271,2008.0,9.0,2008-09-03
1,0.5003948908063335,-87.700117,41.932094,2008.0,9.0,2008-09-03
1,0.5025771896363632,-87.800515,41.916265,2008.0,9.0,2008-09-03
1,0.5019919165867308,-87.800515,41.916265,2008.0,9.0,2008-09-03
1,0.5019919165867308,-87.800515,41.916265,2008.0,9.0,2008-09-03
1,0.5019919165867308,-87.800515,41.916265,2008.0,9.0,2008-09-03
1,0.5019919165867308,-87.800515,41.916265,2008.0,9.0,2008-09-03
1,0.5019919165867308,-87.800515,41.916265,2008.0,9.0,2008-09-03
1,0.5019919165867308,-87.800515,41.916265,2008.0,9.0,2008-09-03
1,0.500396812305499,-87.716277,41.846075,2008.0,9.0,2008-09-03
1,0.500396812305499,-87.752329,41.918704999999996,2008.0,9.0,2008-09-03
1,0.5054229354323082,-87.707973,41.682587,2008.0,9.0,2008-09-03
1,0.5018740020531458,-87.707973,41.682587,2008.0,9.0,2008-09-03
1,0.505973367210553,-87.707973,41.682587,2008.0,9.0,2008-09-03
1,0.5018740020531458,-87.707973,41.682587,2008.0,9.0,2008-09-03
1,0.5018740020531458,-87.707973,41.682587,2008.0,9.0,2008-09-03
1,0.5018740020531458,-87.707973,41.682587,2008.0,9.0,2008-09-03
1,0.5018740020531458,-87.707973,41.682587,2008.0,9.0,2008-09-03
1,0.500396812305499,-87.730698,41.948167,2008.0,9.0,2008-09-03
1,0.5040642002282901,-87.733974,41.953705,2008.0,9.0,2008-09-03
1,0.5005151523003745,-87.733974,41.953705,2008.0,9.0,2008-09-03
1,0.5046146620381841,-87.733974,41.953705,2008.0,9.0,2008-09-03
1,0.5005151523003745,-87.733974,41.953705,2008.0,9.0,2008-09-03
1,0.5005151523003745,-87.733974,41.953705,2008.0,9.0,2008-09-03
1,0.5005151523003745,-87.733974,41.953705,2008.0,9.0,2008-09-03
1,0.5005151523003745,-87.733974,41.953705,2008.0,9.0,2008-09-03
1,0.5026975857875406,-87.757639,41.964242,2008.0,9.0,2008-09-03
1,0.5005151523003745,-87.757639,41.964242,2008.0,9.0,2008-09-03
1,0.5046146620381841,-87.757639,41.964242,2008.0,9.0,2008-09-03
1,0.5005151523003745,-87.757639,41.964242,2008.0,9.0,2008-09-03
1,0.5005151523003745,-87.757639,41.964242,2008.0,9.0,2008-09-03
1,0.5005151523003745,-87.757639,41.964242,2008.0,9.0,2008-09-03
1,0.5005151523003745,-87.757639,41.964242,2008.0,9.0,2008-09-03
1,0.5101011204442891,-87.797127,41.990284,2008.0,9.0,2008-09-03
1,0.5095160604134312,-87.797127,41.990284,2008.0,9.0,2008-09-03
1,0.5107240389586677,-87.797127,41.990284,2008.0,9.0,2008-09-03
1,0.5095160604134312,-87.797127,41.990284,2008.0,9.0,2008-09-03
1,0.5095160604134312,-87.797127,41.990284,2008.0,9.0,2008-09-03
1,0.5095160604134312,-87.797127,41.990284,2008.0,9.0,2008-09-03
1,0.5095160604134312,-87.797127,41.990284,2008.0,9.0,2008-09-03
1,0.5049320788420346,-87.77792099999998,42.008314,2008.0,9.0,2008-09-03
1,0.5027497516166113,-87.77792099999998,42.008314,2008.0,9.0,2008-09-03
1,0.5068489915094695,-87.77792099999998,42.008314,2008.0,9.0,2008-09-03
1,0.5027497516166113,-87.77792099999998,42.008314,2008.0,9.0,2008-09-03
1,0.5027497516166113,-87.77792099999998,42.008314,2008.0,9.0,2008-09-03
1,0.5027497516166113,-87.77792099999998,42.008314,2008.0,9.0,2008-09-03
1,0.5027497516166113,-87.77792099999998,42.008314,2008.0,9.0,2008-09-03
1,0.5003948908063335,-87.686763,41.843810999999995,2008.0,9.0,2008-09-03
1,0.5014500762583045,-87.79518,41.921177,2008.0,9.0,2008-09-03
1,0.5008647941261498,-87.79518,41.921177,2008.0,9.0,2008-09-03
1,0.5008647941261498,-87.79518,41.921177,2008.0,9.0,2008-09-03
1,0.5008647941261498,-87.79518,41.921177,2008.0,9.0,2008-09-03
1,0.5008647941261498,-87.79518,41.921177,2008.0,9.0,2008-09-03
1,0.5008647941261498,-87.79518,41.921177,2008.0,9.0,2008-09-03
1,0.5008647941261498,-87.79518,41.921177,2008.0,9.0,2008-09-03
1,0.5005962045637568,-87.656913,41.846283,2008.0,9.0,2008-09-03
1,0.5013468815468167,-87.785288,41.923738,2008.0,9.0,2008-09-03
1,0.5007615988803343,-87.785288,41.923738,2008.0,9.0,2008-09-03
1,0.5007615988803343,-87.785288,41.923738,2008.0,9.0,2008-09-03
1,0.5007615988803343,-87.785288,41.923738,2008.0,9.0,2008-09-03
1,0.5007615988803343,-87.785288,41.923738,2008.0,9.0,2008-09-03
1,0.5007615988803343,-87.785288,41.923738,2008.0,9.0,2008-09-03
1,0.5007615988803343,-87.785288,41.923738,2008.0,9.0,2008-09-03
1,0.5038216058988547,-87.787992,41.970248,2008.0,9.0,2008-09-03
1,0.501639214967336,-87.787992,41.970248,2008.0,9.0,2008-09-03
1,0.5057386094330392,-87.787992,41.970248,2008.0,9.0,2008-09-03
1,0.501639214967336,-87.787992,41.970248,2008.0,9.0,2008-09-03
1,0.501639214967336,-87.787992,41.970248,2008.0,9.0,2008-09-03
1,0.501639214967336,-87.787992,41.970248,2008.0,9.0,2008-09-03
1,0.501639214967336,-87.787992,41.970248,2008.0,9.0,2008-09-03
1,0.5022718469127568,-87.716788,41.899229999999996,2008.0,9.0,2008-09-03
1,0.5000894030672025,-87.716788,41.899229999999996,2008.0,9.0,2008-09-03
1,0.5041889456464834,-87.716788,41.899229999999996,2008.0,9.0,2008-09-03
1,0.5000894030672025,-87.716788,41.899229999999996,2008.0,9.0,2008-09-03
1,0.5000894030672025,-87.716788,41.899229999999996,2008.0,9.0,2008-09-03
1,0.5000894030672025,-87.716788,41.899229999999996,2008.0,9.0,2008-09-03
1,0.5000894030672025,-87.716788,41.899229999999996,2008.0,9.0,2008-09-03
1,0.5046364340243711,-87.794896,41.94016,2008.0,9.0,2008-09-03
